,a,b,c,d,e,f,g,h,i,j,k,l,m,n
18587,BDCQ.SEE3002A,2023.06,34639.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whangarei District,Actual,,
18588,BDCQ.SEE3003A,2011.06,4896.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18589,BDCQ.SEE3003A,2011.09,4639.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18590,BDCQ.SEE3003A,2011.12,5047.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18591,BDCQ.SEE3003A,2012.03,4717.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18592,BDCQ.SEE3003A,2012.06,4938.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18593,BDCQ.SEE3003A,2012.09,4798.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18594,BDCQ.SEE3003A,2012.12,5223.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18595,BDCQ.SEE3003A,2013.03,4923.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18596,BDCQ.SEE3003A,2013.06,5000.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18597,BDCQ.SEE3003A,2013.09,4761.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18598,BDCQ.SEE3003A,2013.12,5301.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18599,BDCQ.SEE3003A,2014.03,5029.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18600,BDCQ.SEE3003A,2014.06,5099.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18601,BDCQ.SEE3003A,2014.09,5005.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18602,BDCQ.SEE3003A,2014.12,5585.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18603,BDCQ.SEE3003A,2015.03,5315.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18604,BDCQ.SEE3003A,2015.06,5249.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18605,BDCQ.SEE3003A,2015.09,5121.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18606,BDCQ.SEE3003A,2015.12,6762.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18607,BDCQ.SEE3003A,2016.03,5626.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18608,BDCQ.SEE3003A,2016.06,5493.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18609,BDCQ.SEE3003A,2016.09,5354.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18610,BDCQ.SEE3003A,2016.12,5908.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18611,BDCQ.SEE3003A,2017.03,5732.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18612,BDCQ.SEE3003A,2017.06,5926.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18613,BDCQ.SEE3003A,2017.09,5651.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18614,BDCQ.SEE3003A,2017.12,6106.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18615,BDCQ.SEE3003A,2018.03,6015.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18616,BDCQ.SEE3003A,2018.06,6091.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18617,BDCQ.SEE3003A,2018.09,5625.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18618,BDCQ.SEE3003A,2018.12,5975.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18619,BDCQ.SEE3003A,2019.03,7087.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18620,BDCQ.SEE3003A,2019.06,6187.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18621,BDCQ.SEE3003A,2019.09,5916.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18622,BDCQ.SEE3003A,2019.12,6639.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18623,BDCQ.SEE3003A,2020.03,6520.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18624,BDCQ.SEE3003A,2020.06,6122.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18625,BDCQ.SEE3003A,2020.09,6233.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18626,BDCQ.SEE3003A,2020.12,6812.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18627,BDCQ.SEE3003A,2021.03,6497.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18628,BDCQ.SEE3003A,2021.06,6245.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18629,BDCQ.SEE3003A,2021.09,6191.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18630,BDCQ.SEE3003A,2021.12,6565.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18631,BDCQ.SEE3003A,2022.03,6463.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18632,BDCQ.SEE3003A,2022.06,6374.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18633,BDCQ.SEE3003A,2022.09,6140.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18634,BDCQ.SEE3003A,2022.12,6297.0,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18635,BDCQ.SEE3003A,2023.03,6220.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18636,BDCQ.SEE3003A,2023.06,6122.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaipara District,Actual,,
18637,BDCQ.SEE3011A,2011.06,7768.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18638,BDCQ.SEE3011A,2011.09,7400.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18639,BDCQ.SEE3011A,2011.12,7891.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18640,BDCQ.SEE3011A,2012.03,8106.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18641,BDCQ.SEE3011A,2012.06,7640.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18642,BDCQ.SEE3011A,2012.09,7351.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18643,BDCQ.SEE3011A,2012.12,7889.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18644,BDCQ.SEE3011A,2013.03,8087.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18645,BDCQ.SEE3011A,2013.06,7687.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18646,BDCQ.SEE3011A,2013.09,7461.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18647,BDCQ.SEE3011A,2013.12,8043.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18648,BDCQ.SEE3011A,2014.03,8235.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18649,BDCQ.SEE3011A,2014.06,7957.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18650,BDCQ.SEE3011A,2014.09,7581.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18651,BDCQ.SEE3011A,2014.12,8188.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18652,BDCQ.SEE3011A,2015.03,8338.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18653,BDCQ.SEE3011A,2015.06,7985.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18654,BDCQ.SEE3011A,2015.09,7888.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18655,BDCQ.SEE3011A,2015.12,8221.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18656,BDCQ.SEE3011A,2016.03,8578.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18657,BDCQ.SEE3011A,2016.06,8255.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18658,BDCQ.SEE3011A,2016.09,8150.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
18659,BDCQ.SEE3011A,2016.12,8609.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
